year,cbsa_title,DMA,outbound,inbound,netgain,pct_inbound
2021,"Texarkana, TX-AR",NA,16122,13710,-2412,0.4595736122284795
2021,"The Dalles, OR",NA,2771,2422,-349,0.46639707298286154
2021,"The Villages, FL",NA,25781,34328,8547,0.571095842552696
2021,"Thomaston, GA",NA,2404,2357,-47,0.49506406217181265
2021,"Thomasville, GA",NA,4048,3852,-196,0.4875949367088608
2021,"Tiffin, OH",NA,5039,4612,-427,0.4778779401098332
2021,"Tifton, GA",NA,3395,3296,-99,0.49260200269018084
2021,"Toccoa, GA",NA,2947,2892,-55,0.4952902894331221
2021,"Toledo, OH",NA,65758,59748,-6010,0.47605692158143836
2021,"Topeka, KS",NA,25214,22577,-2637,0.4724111234332824
2021,"Torrington, CT",NA,16513,16813,300,0.5045009902178479
2021,"Traverse City, MI",NA,19843,18837,-1006,0.48699586349534646
2021,"Trenton-Princeton, NJ",PHILADELPHIA,30157,28350,-1807,0.4845574033876288
2021,"Troy, AL",NA,3152,2781,-371,0.4687341985504804
2021,"Truckee-Grass Valley, CA",NA,10376,10263,-113,0.4972624642666796
2021,"Tucson, AZ",NA,135309,136201,892,0.5016426650952083
2021,"Tullahoma-Manchester, TN",NA,9672,10053,381,0.509657794676806
2021,"Tulsa, OK",NA,103331,100458,-2873,0.4929510424998405
2021,"Tupelo, MS",NA,13462,12781,-681,0.48702511145829364
2021,"Tuscaloosa, AL",NA,20854,19320,-1534,0.4809080499825758
2021,"Twin Falls, ID",NA,12053,11485,-568,0.487934403942561
2021,"Tyler, TX",NA,21139,22277,1138,0.5131057674590013
2021,"Ukiah, CA",SAN FRANCISCO,7433,5767,-1666,0.4368939393939394
2021,"Union City, TN",NA,2831,2604,-227,0.47911683532658694
2021,"Union, SC",NA,1838,1736,-102,0.48573027420257414
2021,"Urban Honolulu, HI",NA,103730,88046,-15684,0.45910854330051726
2021,"Urbana, OH",NA,2725,2812,87,0.5078562398410692
2021,"Utica-Rome, NY",NA,27848,24915,-2933,0.47220590186304795
2021,"Uvalde, TX",NA,1859,1681,-178,0.4748587570621469
2021,"Valdosta, GA",NA,14813,14507,-306,0.4947817189631651
2021,"Vallejo, CA",SAN FRANCISCO,39680,37048,-2632,0.48284850380565114
2021,"Van Wert, OH",NA,1878,1752,-126,0.4826446280991736
2021,"Vermillion, SD",NA,1986,1429,-557,0.41844802342606147
2021,"Vernal, UT",NA,3399,3524,125,0.5090278780875344
2021,"Vernon, TX",NA,1134,1031,-103,0.4762124711316397
2021,"Vicksburg, MS",NA,3467,3207,-260,0.480521426430926
2021,"Victoria, TX",NA,8687,8350,-337,0.49010976110817633
2021,"Vidalia, GA",NA,3156,2768,-388,0.46725185685347737
2021,"Vincennes, IN",NA,4421,3853,-568,0.46567561034566113
2021,"Vineland-Bridgeton, NJ",PHILADELPHIA,9717,9183,-534,0.48587301587301585
2021,"Vineyard Haven, MA",NA,2863,3152,289,0.5240232751454696
2021,"Virginia Beach-Norfolk-Newport News, VA-NC",NA,201124,192419,-8705,0.48894021746035377
2021,"Visalia, CA",FRESNO,29346,27964,-1382,0.4879427674053394
2021,"Wabash, IN",NA,2374,2415,41,0.5042806431405303
2021,"Waco, TX",NA,26411,24950,-1461,0.4857771460836043
2021,"Wahpeton, ND-MN",NA,1850,1590,-260,0.4622093023255814
2021,"Walla Walla, WA",NA,5969,5784,-185,0.49212966902067556
2021,"Wapakoneta, OH",NA,3162,3092,-70,0.49440358170770704
2021,"Warner Robins, GA",NA,18009,19119,1110,0.5149482870071105
2021,"Warren, PA",NA,3187,2955,-232,0.4811136437642462
2021,"Warrensburg, MO",NA,6221,5753,-468,0.4804576582595624
2021,"Warsaw, IN",NA,8193,8021,-172,0.49469594177870974
2021,"Washington Court House, OH",NA,2750,2663,-87,0.4919637908738223
2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,712975,667945,-45030,0.483695652173913
2021,"Washington, IN",NA,2915,2450,-465,0.45666356011183595
2021,"Washington, NC",NA,3146,3647,501,0.5368761960842043
2021,"Waterloo-Cedar Falls, IA",NA,20225,17056,-3169,0.45749845765939756
2021,"Watertown-Fort Atkinson, WI",NA,7541,7016,-525,0.481967438345813
2021,"Watertown-Fort Drum, NY",NA,18636,15195,-3441,0.4491442759599184
2021,"Watertown, SD",NA,3917,3328,-589,0.4593512767425811
2021,"Wauchula, FL",NA,2374,2723,349,0.5342358249950951
2021,"Wausau-Weston, WI",NA,16177,14884,-1293,0.4791861176394836
2021,"Waycross, GA",NA,5305,5060,-245,0.48818137964302943
2021,"Weatherford, OK",NA,3210,2553,-657,0.44299843831337843
2021,"Weirton-Steubenville, WV-OH",NA,9090,8110,-980,0.47151162790697676
2021,"Wenatchee, WA",NA,10910,11002,92,0.5020993063161738
2021,"West Plains, MO",NA,4880,4745,-135,0.492987012987013
2021,"West Point, MS",NA,1183,1107,-76,0.4834061135371179
2021,"Wheeling, WV-OH",NA,10897,10223,-674,0.48404356060606063
2021,"Whitewater, WI",NA,12605,10871,-1734,0.4630686658715284
2021,"Wichita Falls, TX",NA,24478,15338,-9140,0.3852220212979707
2021,"Wichita, KS",NA,88368,71660,-16708,0.447796635588772
2021,"Williamsport, PA",NA,10587,10150,-437,0.48946327819838936
2021,"Williston, ND",NA,7964,5194,-2770,0.39474084207326343
2021,"Willmar, MN",NA,4794,4317,-477,0.473822851498189
2021,"Wilmington, NC",NA,34986,36876,1890,0.5131502045587376
2021,"Wilmington, OH",NA,3673,3568,-105,0.4927496202182019
2021,"Wilson, NC",RALEIGH,6071,5961,-110,0.49542885638297873
2021,"Winchester, VA-WV",NA,13120,13088,-32,0.4993894993894994
2021,"Winfield, KS",NA,3945,3367,-578,0.46047592997811815
2021,"Winnemucca, NV",NA,2452,1795,-657,0.4226512832587709
2021,"Winona, MN",NA,4609,3834,-775,0.4541039914722255
2021,"Winston-Salem, NC",NA,58600,58390,-210,0.4991024873920848
2021,"Wisconsin Rapids-Marshfield, WI",NA,7597,6990,-607,0.4791938027010352
2021,"Woodward, OK",NA,2458,1938,-520,0.4408553230209281
2021,"Wooster, OH",NA,8730,8229,-501,0.48522908190341413
2021,"Worcester, MA-CT",NA,93690,88047,-5643,0.48447481800623976
2021,"Worthington, MN",NA,1804,1331,-473,0.4245614035087719
2021,"Yakima, WA",NA,19611,17085,-2526,0.46558207979071287
2021,"Yankton, SD",NA,2749,2435,-314,0.4697145061728395
2021,"York-Hanover, PA",NA,41950,40261,-1689,0.48972765201736995
2021,"Youngstown-Warren-Boardman, OH-PA",NA,47440,43648,-3792,0.47918496399086596
2021,"Yuba City, CA",NA,14644,14376,-268,0.49538249483115093
2021,"Yuma, AZ",NA,21141,25366,4225,0.5454232696153267
2021,"Zanesville, OH",NA,8026,7583,-443,0.4858094688961497
2021,"Zapata, TX",NA,360,382,22,0.5148247978436657
2021,NA,NA,1498267,1455225,-43042,0.4927133711552291
2022,"Aberdeen, SD",NA,4548,3592,-956,0.4412776412776413
2022,"Aberdeen, WA",NA,8248,7139,-1109,0.46396308572171313
2022,"Abilene, TX",NA,19152,16985,-2167,0.47001688020588317
2022,"Ada, OK",NA,2916,2755,-161,0.4858049726679598
2022,"Adrian, MI",NA,8393,7188,-1205,0.46133110840125796
2022,"Akron, OH",NA,59818,56942,-2876,0.48768413840356284
2022,"Alamogordo, NM",NA,6515,6199,-316,0.48757275444392006
2022,"Albany-Lebanon, OR",NA,13615,13593,-22,0.4995957071449574
2022,"Albany-Schenectady-Troy, NY",NA,86318,79014,-7304,0.4779111121863886
2022,"Albany, GA",NA,12563,11937,-626,0.48722448979591837
2022,"Albemarle, NC",NA,4059,4915,856,0.5476933363048808
2022,"Albert Lea, MN",NA,2598,2159,-439,0.45385747319739334
2022,"Albertville, AL",NA,7376,7283,-93,0.4968278873047275
2022,"Albuquerque, NM",NA,80343,75260,-5083,0.4836667673502439
2022,"Alexander City, AL",NA,3169,2825,-344,0.4713046379713046
2022,"Alexandria, LA",NA,11936,10939,-997,0.47820765027322404
2022,"Alexandria, MN",NA,4159,3802,-357,0.4775781936942595
2022,"Alice, TX",NA,2252,2095,-157,0.48194156889809064
2022,"Allentown-Bethlehem-Easton, PA-NJ",NEW YORK,68849,65958,-2891,0.48927726305013836
2022,"Alma, MI",NA,3609,3311,-298,0.4784682080924855
2022,"Alpena, MI",NA,2979,2539,-440,0.4601304820587169
2022,"Altoona, PA",NA,9334,8759,-575,0.48410987674791356
2022,"Altus, OK",NA,2182,2097,-85,0.49006777284412245
2022,"Amarillo, TX",NA,23865,21450,-2415,0.473353194306521
2022,"Americus, GA",NA,2040,2029,-11,0.49864831653969033
2022,"Ames, IA",NA,14671,12075,-2596,0.451469378598669
2022,"Amsterdam, NY",NA,4768,4446,-322,0.48252658997178205
2022,"Anchorage, AK",NA,40649,37058,-3591,0.47689397351589946
2022,"Andrews, TX",NA,1258,1007,-251,0.4445916114790287
2022,"Angola, IN",NA,4702,3593,-1109,0.4331525015069319
2022,"Ann Arbor, MI",NA,37446,30768,-6678,0.45105110387896913
2022,"Anniston-Oxford, AL",NA,9312,8744,-568,0.48427115640230395
2022,"Appleton, WI",NA,22488,19650,-2838,0.46632493236508615
2022,"Arcadia, FL",NA,3568,5137,1569,0.5901206203331418
2022,"Ardmore, OK",NA,5395,4995,-400,0.4807507218479307
2022,"Arkadelphia, AR",NA,2296,2090,-206,0.47651618787049704
2022,"Asheville, NC",NA,48525,50086,1561,0.5079149384957053
2022,"Ashland, OH",NA,3682,3759,77,0.5051740357478833
2022,"Ashtabula, OH",NA,8294,7403,-891,0.4716187806587246
2022,"Astoria, OR",NA,5287,4602,-685,0.46536555769036303
2022,"Atchison, KS",NA,1694,1206,-488,0.41586206896551725
2022,"Athens-Clarke County, GA",NA,17142,15805,-1337,0.479709837010957
2022,"Athens, OH",NA,5239,4188,-1051,0.44425586082528906
2022,"Athens, TN",NA,4485,4930,445,0.5236325013276686
2022,"Athens, TX",NA,8970,9321,351,0.509594882729211
2022,"Atlanta-Sandy Springs-Alpharetta, GA",NA,588319,581990,-6329,0.49729601327512646
2022,"Atlantic City-Hammonton, NJ",PHILADELPHIA,21529,21395,-134,0.4984391016680645
2022,"Atmore, AL",NA,2367,2196,-171,0.4812623274161736
2022,"Auburn-Opelika, AL",NA,13929,13079,-850,0.48426392180094785
2022,"Auburn, IN",NA,4262,3615,-647,0.45893106512631715
2022,"Auburn, NY",NA,6879,6025,-854,0.4669094854308741
2022,"Augusta-Richmond County, GA-SC",NA,51293,52311,1018,0.5049129377244121
2022,"Augusta-Waterville, ME",NA,13787,12786,-1001,0.4811650923870094
2022,"Austin-Round Rock-Georgetown, TX",NA,286299,281172,-5127,0.49548258853756405
2022,"Austin, MN",NA,3475,3166,-309,0.4767354314109321
2022,"Bainbridge, GA",NA,1953,2013,60,0.5075642965204236
2022,"Bakersfield, CA",NA,62755,58185,-4570,0.4811063337191996
2022,"Baltimore-Columbia-Towson, MD",NA,241769,228402,-13367,0.4857849590893526
2022,"Bangor, ME",NA,15715,14667,-1048,0.4827529458231848
2022,"Baraboo, WI",NA,6150,5575,-575,0.47547974413646055
2022,"Bardstown, KY",NA,3817,3724,-93,0.49383370905715424
2022,"Barnstable Town, MA",NA,32973,32185,-788,0.49395316001105005
2022,"Barre, VT",NA,5772,5366,-406,0.48177410666187825
2022,"Bartlesville, OK",NA,4988,4542,-446,0.47660020986358864
2022,"Batavia, NY",NA,4771,4285,-486,0.473166961130742
2022,"Batesville, AR",NA,5334,5162,-172,0.4918064024390244
2022,"Baton Rouge, LA",NA,56909,54505,-2404,0.48921140969716553
2022,"Battle Creek, MI",NA,14738,12200,-2538,0.4528918256737694
2022,"Bay City, MI",NA,9118,8055,-1063,0.4690502533046061
2022,"Bay City, TX",HOUSTON,2551,2457,-94,0.4906150159744409
2022,"Beatrice, NE",NA,2088,1804,-284,0.4635149023638232
2022,"Beaumont-Port Arthur, TX",NA,31374,28899,-2475,0.47946841869493806
2022,"Beaver Dam, WI",NA,7279,6377,-902,0.4669742237844171
2022,"Beckley, WV",NA,5870,5096,-774,0.46470910085719497
2022,"Bedford, IN",NA,4445,3871,-574,0.4654882154882155
2022,"Beeville, TX",NA,1221,1172,-49,0.4897618052653573
2022,"Bellefontaine, OH",NA,3843,3484,-359,0.4755015695373277
2022,"Bellingham, WA",NA,25801,24368,-1433,0.4857182722398294
2022,"Bemidji, MN",NA,3955,3641,-314,0.4793312269615587
2022,"Bend, OR",NA,26881,27422,541,0.5049813085833196
2022,"Bennettsville, SC",NA,1462,1269,-193,0.46466495789088247
2022,"Bennington, VT",NA,3547,3186,-361,0.47319174216545373
2022,"Berlin, NH",NA,3554,3242,-312,0.47704532077692763
2022,"Big Rapids, MI",NA,4648,4282,-366,0.47950727883538635
2022,"Big Spring, TX",NA,2382,2143,-239,0.47359116022099446
2022,"Big Stone Gap, VA",NA,2593,2252,-341,0.4648090815273478
2022,"Billings, MT",NA,22141,19578,-2563,0.46928258107816584
2022,"Binghamton, NY",NA,24034,20537,-3497,0.4607704561261807
2022,"Birmingham-Hoover, AL",NA,87767,83622,-4145,0.4879076253435168
2022,"Bismarck, ND",NA,14559,12060,-2499,0.4530598444719937
2022,"Blackfoot, ID",NA,3199,2951,-248,0.47983739837398376
2022,"Blacksburg-Christiansburg, VA",NA,15387,13349,-2038,0.46453925389755013
2022,"Bloomington, IL",NA,15359,13511,-1848,0.46799445791479044
2022,"Bloomington, IN",NA,26464,15392,-11072,0.367737003058104
2022,"Bloomsburg-Berwick, PA",NA,7191,6423,-768,0.4717937417364478
2022,"Bluefield, WV-VA",NA,7305,6325,-980,0.4640498899486427
2022,"Blytheville, AR",NA,3348,2745,-603,0.4505169867060561
2022,"Bogalusa, LA",NA,3426,2709,-717,0.4415647921760391
2022,"Boise City, ID",NA,87037,82615,-4422,0.4869674392285384
2022,"Bonham, TX",NA,2491,2664,173,0.5167798254122211
2022,"Boone, NC",NA,4900,4273,-627,0.46582361277662704
2022,"Borger, TX",NA,1959,1333,-626,0.4049210206561361
2022,"Boston-Cambridge-Newton, MA-NH",NA,463211,415923,-47288,0.4731053514026303
2022,"Boulder, CO",NA,49806,41933,-7873,0.45709022335102845
2022,"Bowling Green, KY",NA,17441,17071,-370,0.49463954566527585
2022,"Bozeman, MT",NA,18516,15953,-2563,0.46282166584467205
2022,"Bradford, PA",NA,3208,2839,-369,0.4694890028113114
2022,"Brainerd, MN",NA,13677,12237,-1440,0.47221579069228986
2022,"Branson, MO",NA,9018,7579,-1439,0.45664879195035246
2022,"Breckenridge, CO",NA,4215,3832,-383,0.47620231142040514
2022,"Bremerton-Silverdale-Port Orchard, WA",NA,33635,28668,-4967,0.46013835609842224
2022,"Brenham, TX",HOUSTON,2631,2879,248,0.5225045372050817
2022,"Brevard, NC",NA,2595,3126,531,0.5464079706345044
2022,"Bridgeport-Stamford-Norwalk, CT",NEW YORK,72388,71866,-522,0.49819069141930206
2022,"Brookhaven, MS",NA,1795,1778,-17,0.49762104673943464
2022,"Brookings, OR",NA,2625,2685,60,0.5056497175141242
2022,"Brookings, SD",NA,3827,2815,-1012,0.4238181270701596
2022,"Brownsville-Harlingen, TX",NA,17860,21234,3374,0.5431524019031053
2022,"Brownsville, TN",NA,1295,1095,-200,0.4581589958158996
2022,"Brownwood, TX",NA,3271,3491,220,0.5162673765158238
2022,"Brunswick, GA",NA,11241,11881,640,0.5138396332497189
2022,"Bucyrus-Galion, OH",NA,3936,3759,-177,0.4884990253411306
2022,"Buffalo-Cheektowaga, NY",NA,102284,93771,-8513,0.47828925556604013
2022,"Burley, ID",NA,3407,3362,-45,0.4966760230462402
2022,"Burlington-South Burlington, VT",NA,28299,22424,-5875,0.442087415965144
2022,"Burlington, IA-IL",NA,4740,4005,-735,0.45797598627787306
2022,"Burlington, NC",NA,13889,14799,910,0.5158602900167317
2022,"Butte-Silver Bow, MT",NA,3373,3333,-40,0.4970175961825231
2022,"Cadillac, MI",NA,5027,4606,-421,0.4781480328039032
2022,"Calhoun, GA",NA,4738,4857,119,0.5062011464304326
2022,"California-Lexington Park, MD",NA,8328,7903,-425,0.4869077690838519
2022,"Cambridge, MD",NA,2250,2354,104,0.5112945264986968
2022,"Cambridge, OH",NA,3723,3013,-710,0.4472980997624703
2022,"Camden, AR",NA,1918,1826,-92,0.4877136752136752
2022,"Campbellsville, KY",NA,3385,3098,-287,0.47786518587073884
2022,"Cañon City, CO",NA,5035,4689,-346,0.4822089675030852
2022,"Canton-Massillon, OH",NA,32724,30320,-2404,0.4809339508914409
2022,"Cape Coral-Fort Myers, FL",NA,170619,170015,-604,0.4991134179207008
2022,"Cape Girardeau, MO-IL",NA,8680,7279,-1401,0.45610627232282724
2022,"Carbondale-Marion, IL",NA,13990,11818,-2172,0.45792002479851207
2022,"Carlsbad-Artesia, NM",NA,3873,3749,-124,0.4918656520598268
2022,"Carroll, IA",NA,1763,1443,-320,0.45009357454772303
2022,"Carson City, NV",NA,7451,6216,-1235,0.45481817516645934
2022,"Casper, WY",NA,7738,8088,350,0.5110577530645772
2022,"Cedar City, UT",NA,5519,5203,-316,0.48526394329416156
2022,"Cedar Rapids, IA",NA,31209,26546,-4663,0.4596312007618388
2022,"Cedartown, GA",NA,4729,3694,-1035,0.43856108274961414
2022,"Celina, OH",NA,2300,2040,-260,0.4700460829493088
2022,"Central City, KY",NA,2084,1793,-291,0.4624709827185969
2022,"Centralia, IL",NA,3778,3266,-512,0.46365701306076096
2022,"Centralia, WA",NA,7732,7087,-645,0.47823739793508335
2022,"Chambersburg-Waynesboro, PA",NA,11129,10464,-665,0.4846014912240078
2022,"Champaign-Urbana, IL",NA,24402,19803,-4599,0.4479809976247031
2022,"Charleston-Mattoon, IL",NA,5517,4914,-603,0.4710957722174288
2022,"Charleston-North Charleston, SC",NA,90131,91896,1765,0.5048481818631302
2022,"Charleston, WV",NA,17068,15429,-1639,0.47478228759577806
2022,"Charlotte-Concord-Gastonia, NC-SC",NA,254074,265717,11643,0.5111996937230541
2022,"Charlottesville, VA",NA,21676,20241,-1435,0.48288283989789343
2022,"Chattanooga, TN-GA",NA,53189,51621,-1568,0.49251979772922433
2022,"Cheyenne, WY",NA,11863,11059,-804,0.48246226332780734
2022,"Chicago-Naperville-Elgin, IL-IN-WI",CHICAGO,807008,740339,-66669,0.4784569976870088
2022,"Chico, CA",NA,21617,20053,-1564,0.4812335013198944
2022,"Chillicothe, OH",NA,5912,5345,-567,0.47481567024962246
2022,"Cincinnati, OH-KY-IN",NA,179832,171959,-7873,0.4888101173708253
2022,"Clarksburg, WV",NA,6191,5555,-636,0.472926953856632
2022,"Clarksdale, MS",NA,1291,1262,-29,0.4943204073638856
2022,"Clarksville, TN-KY",NA,43141,37806,-5335,0.46704633896253106
2022,"Clearlake, CA",NA,6083,5227,-856,0.462157382847038
2022,"Cleveland-Elyria, OH",NA,174232,165151,-9081,0.48662130984757634
2022,"Cleveland, MS",NA,1476,1104,-372,0.42790697674418604
2022,"Cleveland, TN",NA,10889,10713,-176,0.49592630312008146
2022,"Clewiston, FL",NA,3110,4563,1453,0.5946826534601851
2022,"Clinton, IA",NA,4346,3656,-690,0.45688577855536117
2022,"Clovis, NM",NA,5038,4562,-476,0.47520833333333334
2022,"Coeur d'Alene, ID",NA,20994,21137,143,0.5016970876551707
2022,"Coffeyville, KS",NA,4245,3050,-1195,0.41809458533241944
2022,"Coldwater, MI",NA,4373,3630,-743,0.4535799075346745
2022,"College Station-Bryan, TX",NA,27179,23790,-3389,0.46675430163432674
2022,"Colorado Springs, CO",NA,108062,98498,-9564,0.4768493415956623
2022,"Columbia, MO",NA,22407,19777,-2630,0.46882704342878817
2022,"Columbia, SC",NA,68966,69519,553,0.5019966061306279
2022,"Columbus, GA-AL",NA,29781,27626,-2155,0.48123051195847194
2022,"Columbus, IN",NA,9514,7846,-1668,0.45195852534562214
2022,"Columbus, MS",NA,4438,4032,-406,0.47603305785123967
2022,"Columbus, NE",NA,3234,2753,-481,0.4598296308668782
2022,"Columbus, OH",NA,210781,200349,-10432,0.48731301534794347
2022,"Concord, NH",NA,13447,13044,-403,0.49239364312407985
2022,"Connersville, IN",NA,3017,2386,-631,0.4416065148991301
2022,"Cookeville, TN",NA,10410,11004,594,0.513869431213225
2022,"Coos Bay, OR",NA,8975,7683,-1292,0.4612198343138432
2022,"Cordele, GA",NA,1480,1520,40,0.5066666666666667
2022,"Corinth, MS",NA,2391,2336,-55,0.4941823566744235
2022,"Cornelia, GA",NA,3437,3415,-22,0.4983946293053123
2022,"Corning, NY",NA,10009,8871,-1138,0.4698622881355932
2022,"Corpus Christi, TX",NA,38225,36976,-1249,0.49169558915439954
2022,"Corsicana, TX",NA,3318,3712,394,0.528022759601707
2022,"Cortland, NY",NA,4338,4120,-218,0.48711279262236934
2022,"Corvallis, OR",NA,11287,8848,-2439,0.43943382170350137
2022,"Coshocton, OH",NA,2517,2535,18,0.5017814726840855
2022,"Craig, CO",NA,1311,1077,-234,0.4510050251256281
2022,"Crawfordsville, IN",NA,3823,3304,-519,0.4635891679528553
2022,"Crescent City, CA",NA,2331,2151,-180,0.4799196787148594
2022,"Crestview-Fort Walton Beach-Destin, FL",NA,38204,42675,4471,0.5276400548968212
2022,"Crossville, TN",NA,5679,6278,599,0.5250480889855315
2022,"Cullman, AL",NA,6367,6582,215,0.5083017993667465
2022,"Cullowhee, NC",NA,5382,5513,131,0.5060119320789352
2022,"Cumberland, MD-WV",NA,6496,5780,-716,0.4708374063212773
2022,"Dallas-Fort Worth-Arlington, TX",NA,765408,769394,3986,0.5012985388343252
2022,"Dalton, GA",NA,9398,9028,-370,0.4899598393574297
2022,"Danville, IL",NA,7083,6107,-976,0.46300227445034114
2022,"Danville, KY",NA,4739,4598,-141,0.49244939488058265
2022,"Danville, VA",NA,6616,6460,-156,0.4940348730498623
2022,"Daphne-Fairhope-Foley, AL",NA,24195,28510,4315,0.5409353951238023
2022,"Davenport-Moline-Rock Island, IA-IL",NA,40727,33865,-6862,0.45400311025311024
2022,"Dayton-Kettering, OH",NA,75366,70752,-4614,0.48421139079374204
2022,"Dayton, TN",NA,2841,2944,103,0.5089023336214348
2022,"Decatur, AL",NA,10789,10581,-208,0.49513336452971457
2022,"Decatur, IL",NA,11892,9037,-2855,0.4317932055998853
2022,"Decatur, IN",NA,2441,2030,-411,0.4540371281592485
2022,"Defiance, OH",NA,3108,2757,-351,0.47007672634271097
2022,"Del Rio, TX",NA,3021,2705,-316,0.47240656653859586
2022,"Deltona-Daytona Beach-Ormond Beach, FL",NA,91630,100989,9359,0.5242940727550242
2022,"Deming, NM",NA,2041,1862,-179,0.477068921342557
2022,"Denver-Aurora-Lakewood, CO",NA,393953,373188,-20765,0.48646598213366254
2022,"DeRidder, LA",NA,2717,2582,-135,0.4872617474995282
2022,"Des Moines-West Des Moines, IA",NA,79927,74252,-5675,0.48159606690924184
2022,"Detroit-Warren-Dearborn, MI",NA,371036,332639,-38397,0.472716808185597
2022,"Dickinson, ND",NA,3521,3287,-234,0.48281433607520563
2022,"Dixon, IL",NA,2821,2544,-277,0.47418452935694316
2022,"Dodge City, KS",NA,2586,2034,-552,0.44025974025974024
2022,"Dothan, AL",NA,14180,12898,-1282,0.4763276460595317
2022,"Douglas, GA",NA,3329,3247,-82,0.49376520681265207
2022,"Dover, DE",PHILADELPHIA,14232,15421,1189,0.5200485616969616
2022,"Dublin, GA",NA,4319,4051,-268,0.48399044205495817
2022,"DuBois, PA",NA,4146,3815,-331,0.47921115437759076
2022,"Dubuque, IA",NA,9524,7872,-1652,0.4525178201885491
2022,"Duluth, MN-WI",NA,30114,26344,-3770,0.4666123490027985
2022,"Dumas, TX",NA,1527,937,-590,0.380275974025974
2022,"Duncan, OK",NA,4228,3473,-755,0.45098039215686275
2022,"Durango, CO",NA,7203,7195,-8,0.4997221836366162
2022,"Durant, OK",NA,5220,4940,-280,0.4862204724409449
2022,"Durham-Chapel Hill, NC",RALEIGH,57630,55753,-1877,0.49172274503232405
2022,"Dyersburg, TN",NA,3407,2956,-451,0.46456074178846457
2022,"Eagle Pass, TX",NA,1558,1566,8,0.501280409731114
2022,"East Stroudsburg, PA",NA,14083,11752,-2331,0.45488678149796785
2022,"Easton, MD",NA,2456,2722,266,0.5256855928930089
2022,"Eau Claire, WI",NA,18275,16160,-2115,0.46928996660374617
2022,"Edwards, CO",NA,5225,3912,-1313,0.42814928313450806
2022,"Effingham, IL",NA,2349,2163,-186,0.47938829787234044
2022,"El Campo, TX",HOUSTON,2966,2531,-435,0.4604329634346007
2022,"El Centro, CA",NA,10081,9952,-129,0.49678031248440074
2022,"El Dorado, AR",NA,3165,2684,-481,0.4588818601470337
2022,"El Paso, TX",NA,58737,53500,-5237,0.4766699038641446
2022,"Elizabeth City, NC",NA,4131,4583,452,0.5259352765664448
2022,"Elizabethtown-Fort Knox, KY",NA,17121,15347,-1774,0.4726807933965751
2022,"Elk City, OK",NA,2079,1800,-279,0.46403712296983757
2022,"Elkhart-Goshen, IN",NA,17974,15204,-2770,0.45825547049249504
2022,"Elkins, WV",NA,2006,1508,-498,0.42914058053500287
2022,"Elko, NV",NA,5728,4400,-1328,0.4344391785150079
2022,"Ellensburg, WA",NA,7553,4845,-2708,0.3907888369091789
2022,"Elmira, NY",NA,7841,7199,-642,0.478656914893617
2022,"Emporia, KS",NA,3720,2873,-847,0.4357652055210071
2022,"Enid, OK",NA,5925,5076,-849,0.4614125988546496
2022,"Enterprise, AL",NA,5202,5062,-140,0.4931800467653936
2022,"Erie, PA",NA,25372,21897,-3475,0.4632422941039582
2022,"Escanaba, MI",NA,3265,3041,-224,0.48223913732952745
2022,"Española, NM",NA,882,764,-118,0.4641555285540705
2022,"Eufaula, AL-GA",NA,1333,1322,-11,0.49792843691148775
2022,"Eugene-Springfield, OR",NA,44779,40169,-4610,0.47286575316664314
2022,"Eureka-Arcata, CA",NA,12981,10814,-2167,0.4544652237865098
2022,"Evanston, WY",NA,1835,1473,-362,0.4452841596130592
2022,"Evansville, IN-KY",NA,31395,29193,-2202,0.48182808476926126
2022,"Fairbanks, AK",NA,10735,8133,-2602,0.43104727581089675
2022,"Fairfield, IA",NA,2052,1598,-454,0.4378082191780822
2022,"Fairmont, MN",NA,1653,1508,-145,0.47706422018348627
2022,"Fairmont, WV",NA,3918,3263,-655,0.4543935385043866
2022,"Fallon, NV",NA,2845,2659,-186,0.4831031976744186
2022,"Fargo, ND-MN",NA,36813,29115,-7698,0.44161812886785584
2022,"Faribault-Northfield, MN",NA,5433,4951,-482,0.47679121725731893
2022,"Farmington, MO",NA,6680,6002,-678,0.4732692004415707
2022,"Farmington, NM",NA,7941,7151,-790,0.4738271932149483
2022,"Fayetteville-Springdale-Rogers, AR",NA,57187,55066,-2121,0.4905525910220662
2022,"Fayetteville, NC",RALEIGH,59325,53208,-6117,0.4728213057503132
2022,"Fergus Falls, MN",NA,6311,5817,-494,0.4796339050131926
2022,"Fernley, NV",NA,6927,6317,-610,0.47697070371488975
2022,"Findlay, OH",NA,6435,5413,-1022,0.45687035786630653
2022,"Fitzgerald, GA",NA,1501,1414,-87,0.4850771869639794
2022,"Flagstaff, AZ",NA,15700,12577,-3123,0.4447784418431941
2022,"Flint, MI",NA,43534,37660,-5874,0.4638273764071237
2022,"Florence-Muscle Shoals, AL",NA,11447,11566,119,0.5025854951549125
2022,"Florence, SC",NA,13822,13408,-414,0.4923980903415351
2022,"Fond du Lac, WI",NA,9636,7649,-1987,0.44252241828174715
2022,"Forest City, NC",NA,5059,5633,574,0.5268424990647212
2022,"Forrest City, AR",NA,1400,1225,-175,0.4666666666666667
2022,"Fort Collins, CO",NA,50015,45461,-4554,0.4761510746156102
2022,"Fort Dodge, IA",NA,3865,3249,-616,0.4567050885577734
